Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Bulgaria,BGR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.5,4.9,3.5,3,4.6,5.1,5.5,5,3.9,6.1,4.8,3.5,2.3,2.8,1.4,..,..
Bulgaria,BGR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.06847543134915,17.0524850892293,17.2611749773049,-23.9902188193714,139.963710018876,-69.1063591937374,-14.8320457132414,9.85227634628878,3.69017819667062,4.70518302775548,5.16085287213409,6.21782281694903,3.11585505647661,1.93886862969428,2.00086271399568,-1.0073233053962,2.53814664082252,7.20016159407614,10.3014079883241,4.25629214173815,8.50745697999523,8.96499492994047,6.83032456491182,4.37321183091899,2.97219597189042,0.600389441754796,0.700910641057828,-0.653358495899236,0.0755557146409775,-2.81566596217958,-9.86577310493749
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.184434711933136,..,0.188922390341759,..,0.199957489967346,..,0.527679920196533,0.668375253677368,0.707843780517578,0.657545506954193,0.616540431976318,0.643360614776611,0.734121799468994,0.694785177707672,0.680432558059692,0.552520036697388,0.574710845947266,0.549109816551209,0.585273623466492,0.57826828956604,0.70129007101059,0.65767627954483,0.60575270652771,0.530806183815002,0.460990726947784,0.433977693319321,0.320686906576157
Bulgaria,BGR,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1909.71,1753.32,1764.7,1800.04,1676.87,1657.78,1680.94,1706.37,1841.32,2029.68,1917.22,2465.08,2342.77,2679.13,2576.55,2436.75,2632.57,2654.65,2627.73,2523.38,2494.79,2898.18,3287.76,4051.05,4118.23,..,..
Bulgaria,BGR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,30.492419836377,29.0035228988425,24.9860407403578,25.0957584539118,24.0741500873041,25.1373664301295,21.370098594577,30.0572385871841,32.4771613582961,32.7416926062174,35.2033240362542,35.6985998526161,39.1195219123506,45.2873870859819,44.6847412480974,65.2782796899215,65.9314748628231,49.0908824377348,54.4354093520198,53.4034627569227,54.0162589138158,53.4910733280046,55.2606420812152,53.852620036115,54.0545337686821,53.5290714639992,52.9401118883602,53.9231720397525,53.2162517660805,56.0934493454046,59.4952030897006,57.589528562081,57.1834660168583,58.1843324965328,58.7293538023114,58.2883825965819,57.61131473786,57.9822662387322,60.8553082293074,61.4157597583322,61.4467894157164,62.266267316,57.6606835515456
Bulgaria,BGR,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,..,..,..,..,..,..,..,..,..,..,20772754067.3928,22710331644.5428,20140526690.4924,23584346229.2943,21775820197.9805,26092413253.9142,23859372388.8133,29715867287.8375,34035352599.2739,30906202687.7695,29033875192.3077,30209551906.0586,22083182437.032,22215681586.113,21526995461.7654,22388074653.9596,23276655888.3594,17192982754.7084,19289582482.4143,16281886203.7667,16919358407.0797,17452804628.9993,18919622191.9673,19487854549.5802,20414192194.2364,22303392330.3835,23901304742.4552,25699684592.6934,26498384388.4729,26807933401.4069,28660806671.2049,29108098479.6914,28961638869.9796,28505133877.9215,28686081801.6791,29626870887.2249,30131452802.3599,31323968118.9017,32998599387.3383,34679548445.6546,33817862491.4908,37156204901.2934,37525428863.1722
Bulgaria,BGR,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.4642460170434,50.9348855490464,76.4676253557307,52.7625028720227,42.410790061236,..,..,..,..,..,..,..,..,..,..,38.1270846280249,38.8136024500176,33.2573278431026,37.9317108211696,40.8432823969527,45.6015910535009,45.1904138496365,43.85013926119,45.3826043557239,40.995771865302,45.0779873025339,46.6050243695518,44.6707358611826,45.3902596409066,45.4862391284071,48.1517228195614,50.0433190970949,..
Bulgaria,BGR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.8331284450966,22.3338246131172,16.9033864541833,15.2137838742054,21.2389649923897,11.1566642653274,12.0685973776701,18.5226349001335,19.3755012747903,20.0322957340146,20.4579930652149,19.7804941270264,18.1476658113756,20.1151861523983,21.0295709865638,20.8855219915078,21.812020406639,21.7606132992206,21.9738798204441,18.5864986441581,17.8737996906608,17.8831273621271,18.3846507579535,19.6890596535923,19.5660131982178,20.0714466239333,20.3242794923867,20.5117038349021,19.9038514116676,20.4736245713875,20.2679594626726,20.621252086056,..
Bulgaria,BGR,Time to prepare and pay taxes (hours),IC.TAX.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,598,598,598,598,598,598,482,436,436,436,453,453,453,453,441,..,..,..
Bulgaria,BGR,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.70794188315754,10.4836145027296,8.6424854111116,14.2129772146619,15.7550407682542,8.3355303798967,22.3917435161717,26.8044993070516,27.6788012496022,29.2056705599933,32.3387307370663,39.358713259288,47.8670935674103,56.1790252120745,46.9925699466908,41.974808836245,40.0355483282565,33.7880319148364,33.2635319971648,33.9725935493527,36.0618160382574,39.8748882174313,38.4946572399017,42.7609749309285,54.8633506101029,62.9495632981559,69.2276725496065,71.5924326477128,68.8908263295595,80.7137967147573,87.1950228238258,..
Bulgaria,BGR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,670207829.90459,1241109201.35232,1052450306.21187,1396927155.27122,1635187896.10957,864262294.007178,2485359967.63859,3056953865.99045,3264673603.2394,3507198891.18447,3646131847.83262,4846429934.1631,6825720112.56369,9337108132.85169,8697081081.81402,11756001867.2857,17544560019.9979,17930378434.4521,18522121029.1316,17223204558.801,17215731650.4487,20507099695.0265,19883353048.1463,20129698078.3467,22153050488.9051,25176065815.9197,28375830876.2926,28711039864.6649,27901750798.6159,37860001348.6185,39187742752.2235,40989114449.5133
Bulgaria,BGR,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,66.3964173548912,70.1610468042275,67.4993968221142,74.0878629932986,78.3773116646511,85.9973677186588,83.5035643944016,83.4076531631779,91.4617513059035,94.578970772527,69.847060845197,82.6823876197494,100.049800796813,84.0414854466377,90.7201293759513,55.2627350026692,85.8207914540411,86.4637364673225,77.0452030341,90.0749616578503,77.7457041594489,79.0813687477668,75.2696110143524,79.0138853713575,93.063897964183,99.7142112127381,111.04746275381,123.532557660753,124.688747515359,92.6926456036375,103.411584202859,117.456289316293,123.993561447479,129.732659126464,130.28729035681,126.700942430032,122.833824180651,129.676597014807,128.851658793041,124.63959983931,110.281829998235,120.97408121999,136.283421656058
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.1,15.3,16.4,12.8,11.1,12.5,13.7,12.2,14.1,16.22,19.92,18.11,13.73,12.04,10.08,8.95,6.88,5.61,6.82,10.28,11.26,12.27,12.94,11.42,9.14,7.57,6.16,5.21,4.23,5.12,5.27,4.402
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,11.1,15.3,16.4,12.8,11.1,12.5,13.7,12.2,14.1,16.22,19.92,18.11,13.73,12.04,10.08,8.95,6.88,5.61,6.82,10.28,11.26,12.27,12.94,11.42,9.14,7.57,6.16,5.21,4.23,5.12,5.27,4.27
Chile,CHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,88.773,85.772,87.877,86.89,86.083,85.272,83.472,82.381,81.539,78.684,75.78,73.388,71.261,69.934,69.248,67.632,65.517,64.749,65.193,67.144,68.178,70.748,70.155,70.867,70.92,70.773,70.067,68.82,67.308,63.882,61.305,59.139,56.22,51.278,49.294,50.171,52.213,53.95,55.42,54.403,53.205,52.145,50.989,48.368,44.832,40.067,34.096,27.979,24.292,24.127,24.08,24.082,..
Chile,CHL,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000,1100,1400,1700,1900,2100,2200,2200,2200,2200,2100,2100,2100,2100,2200,2300,2400,2500,2600,2700,2900,3000,3100,3100,3200,3300,3300,3400,3500,3600,3600,3600,..
Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.78134875071877,8.10212712314984,8.30309052382509,6.664265883535,5.68891835140783,6.5829430353338,8.43881138074408,9.83057121065724,7.6007996326634,7.26881172909426,7.22472170230737,6.46460745864258,6.28802554021124,5.88756236657509,7.1464723044793,7.46874496152779,8.56961361544093,8.79361470261175,8.48175503426594,8.30497017227347,8.23652231377537,9.25621514845926,9.20579307621145,8.03366157396169,7.50221136202559,7.00303415646214,5.01955878065988,5.0065502183351,5.39423186674798,5.29404331977604,5.08296243051118,4.06242026416145,4.06503324753284,4.09477533093825,3.75826582540335,3.92221193789503,3.71204514365714,3.55057108879902,3.42443226132978,3.69712695588486,3.47828463189786,3.62618323583881,3.27493353961752,3.47337532789926,3.94662062999462,3.7094042753649,4.19908937128947,4.28097161377037,3.92743592461331,3.98332008124272,4.04198954563865,3.64534920125264,3.54438569477503
Chile,CHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,41.0999984741,46.7999992371,52.7000007629,46.7000007629,55.2000007629,57.2000007629,75.6999969482,105.1999969482,102.0999984741,85,144.8999938965,153.3000030518,141.6999969482,120.3000030518,105.4000015259,114.1999969482,137.1999969482,186.3999938965,242.8000030518,329.5,418.5,428.8999938965,529,616.200012207,652.5,775.4000244141,806.200012207,1071.1999511719,1246.1999511719,1139.4000244141,1312.011,1277.282,1098.015,1130.19,1094.133,1053.819,1027.669,1294.967,1307.721,1179.048,1399.549392,1422.29934,1527.067,1512.319,1553.479,1392.236,1441.23,1237.960141,1226.44199,1232.41109,1458.39578,1283.99841,..
Chile,CHL,"Air transport, passengers carried",IS.AIR.PSGR,574700,690600,730000,636200,505200,509700,489900,589400,552700,558900,668800,885700,822400,651900,730800,825200,875200,992400,1144100,1263800,1363600,1405900,1905800,2360000,2961700,3197200,3621900,4610000,5149800,5187700,5174876,5315623,4986727,5246787,5463753,5939020,6016649,7190963,8021939,8097314,9269026,10949863,12892856,13806283,14347893,15006762,16362437,17664974,19517185,21197759,8019753,10302876,..
Chile,CHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.3723157703755,14.5844761379403,12.7798231847422,12.1152964039874,13.2770070103556,13.1456400046218,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1253131,1080545,1167880,1250126,1658672,1804236,2126811,2725218,3164137,2795990.2016,3144442,3432192,3514318,3853407,3956160,3956842,4156972,4407502,4661306,4647086,4217191,4582798,..
Chile,CHL,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Chile,CHL,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4541187286377,..,1.29750728607178,..,1.54021811485291,..,1.47916531562805,1.16710090637207,1.30585932731628,1.41652750968933,1.41256189346313,1.34514999389648,1.31798684597015,1.32123482227325,1.44162690639496,1.47659265995026,1.54359126091003,1.49895906448364,1.44105923175812,1.1831693649292,1.02332496643066,1.00147747993469,0.958148717880249,0.979157269001007,1.10673403739929,0.956733345985413,0.968280136585236
Chile,CHL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,-6.42912107006839,1.43152508440742,-3.94541015762099,-6.80338537867732,-5.45259367272539,-6.78795913415298,-13.7149137241856,-9.09711082672045,-5.48722051745928,-10.7577701833947,-7.98163671396352,-6.30690233999009,-3.30206862808808,-0.88863107554833,-2.31171137595353,-1.46348052113584,-0.258224836649909,-2.08180790277064,-5.1770567448158,-2.78377696265495,-1.8375293404932,-3.92319630654379,-4.26949582969332,-4.7788214215581,0.131405437058336,-1.14700034952076,-1.53826894255788,-0.825199468328001,-0.290419263046469,2.84739040725261,1.49174322427829,4.5529264424736,4.30154750471149,-3.72837458535564,1.87851795997011,1.41350156469353,-2.72006461993477,-5.3254779235439,-4.77874502435541,-3.46237797205589,-2.73454600956932,-2.62114373680705,-2.75569749936124,-4.49058036102366,-5.20855206570591,-1.94899737665158,-7.32314289297458,-9.00317287599506
Chile,CHL,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.0975487124129,19.0406741341017,25.284686628192,15.1638922409998,27.788733576385,40.3539978930694,22.348558588006,18.294645131546,18.2406604858324,15.1187571824109,13.73354424406,13.4820387601057,12.017985542293,14.9179585652026,8.56007740232106,9.20098734169417,6.18740736338206,3.79964441956622,2.73373748649505,1.93744532025397,3.93191337702274,5.10593382843313,5.6102274253653,7.48919739919882,2.04760668499783,1.75118738241494,5.28683831409122,5.78821768941152,5.16886815476422,3.91910517520434,3.60854404537137,3.81516472833112,2.93925084026432,2.70296407528256,2.53462413792891,0.857343370472012,1.27682142582564,8.98600192778467
Chile,CHL,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,7.22020260396617,8.64095817185822,9.04447366435837,5.79853788913146,5.62982929566694,7.88962757580429,9.51674408474505,18.4532073225892,21.1624377043222,27.9966067504385,39.6660572067974,45.8438045062281,67.1309490841331,58.8808391414589,66.3411517015963,52.0032027726152,47.493997418625,44.380233782873,41.7802232258779,45.3263400771521,42.1202678612124,40.0907941879016,42.8539895467325,46.7970002426186,45.7260390235275,47.6003106725224,51.4761622778349,52.8452072014239,55.4206644629025,58.135844076269,61.3007313177373,62.9055922088274,63.9654568799971,62.2143818920917,62.9977356827035,64.6825927620657,63.065613004676,69.2567033675696,72.8810966265845,69.9601226723704,65.8427618067559,69.7525751967284,72.9771045191894,76.5029837209822,78.9598123829237,81.1446334298699,80.0311953514772,78.8182468985462,82.049667580205,87.2611304011386,88.1773880318116,80.7071618017221,83.0024424174355
Chile,CHL,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.17517,71.58185,71.951,72.32025,72.58023,..,..,..
Chile,CHL,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,29,..,..,..,..,..,..,..,..,..,..,..,33.0345802307129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.7300033569336,..,..,68.9599990844727,75.3070220947266,..,68.9499969482422,76.3395767211914,72.4481201171875,71.879997253418,73.5491485595703,72.4899978637695,..,74.3300018310547,..,76.870002746582,..,77.7300033569336,..,..,82.1699981689453,..,..
Chile,CHL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,758.084279261062,784.563805686412,754.765158410461,797.212344464101,727.945620911298,765.303123989749,790.43845678628,830.419219396955,872.585914195188,898.792902561398,914.706478038065,882.581511539196,901.263998961968,961.329654410304,982.60675707644,1022.49374365836,1048.62947407901,1115.3867560421,1202.33514278996,1231.29450130212,1307.48207576421,1450.48390700041,1508.95967577976,1583.73909640035,1741.02484352279,1922.82389846439,2066.13565310259,2174.20557078331,2390.81574627992,2497.75286922399,2627.35492152849,2726.23757549961,2896.06378970021,3063.87215455445,3097.06564529115,3226.34656855168,3346.48072709117,3347.66540895391,3306.86875955947,3318.30524785638,3596.10664594956,3820.37105668158,3893.50611153389,3895.43615609742,..,..,..,..,..,..,..,..
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,..,11.2271234162365,10.9245578688158,11.2822267853069,10.2291061632785,11.3376087952359,10.8871402393015,11.3338788870704,10.7335907335907,11.4065026046345,12.2712960599098,11.1287360160294,12.214640721085,14.4961977186312,13.4770689782915,13.7321937321937,13.2121540965817,14.7470742469783,14.8152527342595,11.3749929818651,10.5758763335511,11.1667752116627,10.6068058847203,11.9985001874766,10.9625351109704,10.4435009098369,8.55757654638337,8.10583536054299,8.17539215410178,5.7827559260224,7.29327810769,7.35933789471209,6.18030271805088,6.08597236755002,7.8776753632245,8.6502553159058,8.8647866955893,8.43459980515818,8.5103175666622,10.5464246895689,8.21888341000099,7.13253085386453,5.01641553526114,6.69267090946418,6.73504177961602,..,..,..,..,..,..,..,..
Chile,CHL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.41,51.885,52.344,51.957,53.392,52.434,52.577,52.602,50.328,50.045,49.294,48.966,49.654,49.771,50.534,51.749,52.515,53.111,51.751,53.754,55.627,55.783,56.074,56.019,56.012,55.645,55.774,55.563,55.286,49.211,51.788,54.402
Chile,CHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.3558047801116,10.8380301514766,9.55974936871196,13.3018744084807,19.5327787216096,24.1128153141618,23.9416391737372,19.7274876645188,19.8189986558133,22.1279608161696,21.6712812225843,15.5428694488777,18.6131224396125,23.4229748019011,22.8009637368531,26.2510524261973,27.3201716653834,28.3439429745095,32.4734736118608,33.7000228268292,32.4945768177077,31.3010165986087,28.9617919307636,25.8806805087591,27.4632406830305,28.626252008487,25.9504475024431,25.878004271776,25.1435814171693,28.309113885765,30.1237538780926,31.8473112661696,32.2572203545438,35.0609745308001,39.6857495120642,40.1755720109201,43.8656742009237,45.1298518955866,41.1625607908642,37.1156347956721,37.9039943184914,37.6897802745717,33.8455905043756,32.087463589174,33.0039029664774,29.1910794903954,27.9231581098055,28.3313768341631,28.529044739773,27.8432682037896,31.3037695905494,31.9796676873792,35.6707253633188
